CustomerID,Age,Income,LoanAmount,TenureMonths,InterestRate,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Location_Suburban,Location_Urban,EmploymentStatus_Self-Employed,EmploymentStatus_Student,EmploymentStatus_Unemployed,LoanType_Business,LoanType_Education,LoanType_Home,LoanType_Personal,Debt-to-Income Ratio,Estimated EMI,Payment-to-Income Ratio,Delinquency Rate,Irregular Payment Habits,Proportion of Delayed Days,Interaction Inefficiency,Digital Engagement Score,Problem Indicator,Risk Score
CUST1835,38,1234841,727496,22,10.8,1,84,0,3,-0.96,9.85,0.84,20,0,1,0,0,0,0,0,0,0,0,1,0.5891414360229373,39615.464,0.3849771492848067,0.045454545454545456,0,3.8181818181818183,21.42857142857141,8.504,0,0.6469146825396825
CUST1836,58,1999441,701289,21,7.03,0,108,0,4,-0.78,23.79,0.59,40,0,1,0,0,1,0,0,0,0,1,0,0.3507425325378443,37503.099010714286,0.22508150434475008,0.0,0,5.142857142857143,12.499999999999998,16.354,0,0.8135714285714286
CUST1837,55,1878663,742939,46,11.3,2,16,2,9,0.62,41.78,0.41,7,0,0,0,0,0,0,0,0,0,0,0,0.39546155963043933,23146.856742753625,0.14785104135922383,0.043478260869565216,1,0.34782608695652173,5.232558139534883,3.0460000000000003,0,0.027869047619047616
CUST1838,35,1142826,868599,8,9.39,0,167,3,5,0.66,48.86,0.49,16,1,0,1,0,1,0,0,0,1,0,0,0.7600448362217871,115371.662175,1.2114354644539065,0.0,1,20.875,2.8409090909090904,6.694,1,0.11543055555555554
CUST1839,44,1517734,437576,29,12.33,3,140,1,6,0.6,55.09,0.87,15,1,0,0,0,0,0,0,0,0,1,0,0.2883087550255842,19584.920986206896,0.15484864398799972,0.10344827586206896,1,4.827586206896552,3.529411764705882,6.522,1,0.2678095238095239
CUST1840,58,1074087,440351,38,13.47,0,179,0,8,0.45,23.25,0.3,15,0,0,0,1,0,0,1,0,0,0,1,0.40997703165572247,16531.124185526314,0.18469033721320133,0.0,0,4.7105263157894735,5.161290322580645,6.18,0,0.06366666666666666
CUST1841,49,1209809,413500,45,11.2,5,57,0,0,0.59,10.93,0.16,27,0,0,1,0,0,0,1,1,0,0,0,0.34178948908464063,13048.222222222223,0.12942428653338395,0.1111111111111111,0,1.2666666666666666,0.0,10.896,0,0.24372619047619043
CUST1842,29,1883960,302217,17,8.81,3,164,1,3,0.34,68.77,0.14,15,0,0,0,0,0,0,1,0,0,0,0,0.16041582623834902,19996.247063235292,0.12736733516572726,0.17647058823529413,1,9.647058823529411,2.083333333333333,6.084,0,0.13924404761904763
CUST1843,59,863415,435705,50,9.07,1,78,1,8,0.34,5.96,0.83,45,0,1,0,1,0,0,1,1,0,0,0,0.5046298709195463,12007.303625,0.16688109831309395,0.02,1,1.56,5.5555555555555545,18.498,0,0.8156547619047622
CUST1844,36,997678,906045,24,9.28,2,60,1,4,0.33,7.35,0.76,45,0,0,1,0,1,0,0,0,0,1,0,0.9081537329679515,44758.623,0.5383535329034017,0.08333333333333333,1,2.5,2.797202797202797,18.456,0,0.1008988095238095
CUST1845,59,533056,286182,55,7.9,2,112,0,7,0.03,35.89,0.5,13,0,0,1,0,1,0,0,0,0,0,1,0.5368704226197623,7087.340590909091,0.15954812832218207,0.03636363636363636,0,2.036363636363636,6.194690265486725,5.5,0,0.1146706349206349
CUST1846,42,1266694,999365,44,8.34,2,120,0,0,-0.27,59.08,0.27,45,0,1,0,0,0,1,0,0,1,0,0,0.7889553435952171,29658.427659090907,0.2809685148181731,0.045454545454545456,0,2.727272727272727,0.0,18.162,0,0.6110932539682541
CUST1847,46,766867,375656,13,12.72,1,33,1,3,0.46,55.88,0.68,43,0,0,1,0,0,0,0,1,0,0,0,0.48985808490911725,32878.568984615384,0.5144866421627018,0.07692307692307693,1,2.5384615384615383,1.923076923076923,17.608,0,0.19247619047619044
CUST1848,65,940852,351721,25,10.27,4,69,1,8,-0.4,67.55,0.04,37,0,1,0,1,0,0,1,0,1,0,0,0.37383244123411546,17078.985558333334,0.2178321635071191,0.16,1,2.76,11.428571428571427,14.824,0,0.6819285714285713
CUST1849,46,998214,756275,19,10.11,1,16,0,0,0.09,10.62,0.57,19,0,0,1,0,1,0,0,0,0,0,1,0.7576281238291589,46175.56424342105,0.5550981762638599,0.05263157894736842,0,0.8421052631578947,0.0,7.942,0,0.03775
CUST1850,38,1775279,573974,31,11.95,4,19,1,0,-0.13,27.36,0.4,44,1,0,0,1,0,0,0,1,0,0,0,0.3233148141785038,24231.11473924731,0.16379024191181654,0.12903225806451613,1,0.6129032258064516,0.0,17.84,1,0.33318253968253975
CUST1851,33,309315,864838,19,11.31,0,58,2,3,-0.45,20.67,0.98,47,0,0,1,0,0,0,0,0,1,0,0,2.795978209915458,53668.88762368421,2.0821061102248857,0.0,1,3.0526315789473686,4.615384615384614,19.388,0,0.12069191919191918
CUST1852,41,800472,322956,38,6.97,2,68,0,2,0.95,62.05,0.51,40,1,0,0,0,1,0,0,0,1,0,0,0.4034569603933679,10374.678205263159,0.15552841131627076,0.05263157894736842,0,1.7894736842105263,0.9756097560975611,16.306,1,0.15125595238095235
CUST1853,46,1478769,908337,58,13.17,2,160,1,6,-0.48,35.42,0.55,33,0,0,0,1,0,0,1,1,0,0,0,0.6142521245711805,25629.98133362069,0.20798365126902735,0.034482758620689655,1,2.7586206896551726,9.677419354838708,13.530000000000001,0,0.18801785714285718
CUST1854,24,1649392,251653,9,7.51,1,101,2,2,-0.38,2.42,0.71,28,0,0,1,0,0,1,0,0,0,0,1,0.152573190605993,29536.37280277778,0.21488916742250075,0.1111111111111111,1,11.222222222222221,2.7777777777777772,11.626000000000001,0,0.11383333333333331
CUST1855,31,1848072,696929,43,12.35,4,119,0,0,-0.68,51.12,0.48,2,1,0,1,0,0,0,0,0,1,0,0,0.37711138959953944,23380.212121124034,0.15181364441076345,0.09302325581395349,0,2.7674418604651163,0.0,1.088,1,0.1643234126984127
CUST1856,23,950707,982527,12,12.87,2,144,2,9,0.65,28.29,0.22,9,2,1,1,0,0,1,0,0,0,1,0,1.0334698282436123,92414.852075,1.1664773951385654,0.16666666666666666,1,12.0,5.142857142857143,3.732,1,0.8912142857142858
CUST1857,62,1247070,194149,31,12.98,4,56,2,1,0.17,38.48,0.54,19,1,1,0,1,0,0,1,1,0,0,0,0.15568412358568484,8362.915984408603,0.08047262127459022,0.12903225806451613,1,1.8064516129032258,0.7874015748031495,7.924,1,0.9786666666666668
CUST1858,37,808194,73359,20,11.72,2,82,1,9,0.23,64.41,0.94,1,0,1,0,1,0,0,1,0,0,0,0,0.09076904802559782,4384.4229,0.06509956124395874,0.1,1,4.1,6.7669172932330826,0.964,0,0.3973214285714285
CUST1859,56,1189830,662818,38,6.72,3,128,0,3,0.64,18.86,0.41,26,0,0,0,1,0,1,0,0,0,0,0,0.557069497323147,21154.35974736842,0.2133517535853198,0.07894736842105263,0,3.3684210526315788,1.7241379310344827,10.646,0,0.04748809523809523
CUST1860,42,1079812,373973,43,9.26,3,12,1,0,-0.31,17.68,0.68,31,1,1,0,0,0,0,1,0,0,0,1,0.3463315836460421,11582.87149496124,0.12872097915149572,0.06976744186046512,1,0.27906976744186046,0.0,12.808,1,0.7858531746031745
CUST1861,53,842182,62112,42,11.24,1,154,1,0,-0.61,19.32,0.98,9,0,0,0,0,0,0,0,0,0,1,0,0.07375127941466333,2060.6395428571427,0.029361437924683396,0.023809523809523808,1,3.6666666666666665,0.0,4.188,0,0.1175
CUST1862,27,1468063,457625,33,10.09,0,5,0,7,-0.6,24.67,0.83,39,1,0,0,1,0,1,0,0,1,0,0,0.3117202735849892,17715.28778409091,0.14480540236290332,0.0,0,0.15151515151515152,13.999999999999996,16.098000000000003,1,0.2659761904761904
CUST1863,60,780642,260315,58,13.94,1,96,3,6,0.47,8.18,0.66,16,1,1,1,0,0,0,1,0,0,0,0,0.3334627140225609,7512.182238505748,0.1154769879945852,0.017241379310344827,1,1.6551724137931034,3.821656050955414,6.796,1,0.8977916666666667
CUST1864,63,889947,277051,36,9.12,2,93,0,7,0.23,50.35,0.74,32,0,1,0,0,0,1,0,0,0,0,1,0.31131179721938496,9801.448711111112,0.13216223497953625,0.05555555555555555,0,2.5833333333333335,5.263157894736842,13.244000000000002,0,0.7590238095238095
CUST1865,38,1848519,456972,9,9.5,2,109,0,3,-0.59,15.33,0.94,5,0,0,0,1,0,0,0,0,0,1,0,0.24720979335349,54392.361666666664,0.3530979881732349,0.2222222222222222,0,12.11111111111111,5.882352941176469,2.564,0,0.08983333333333332
CUST1866,63,1229683,576688,35,8.46,4,150,0,5,-0.71,66.72,0.96,38,1,1,1,0,0,0,1,0,0,1,0,0.46897289789319685,20542.4504,0.20046581501086053,0.11428571428571428,0,4.285714285714286,12.820512820512816,15.776000000000002,1,0.9538333333333334
CUST1867,62,931768,573565,7,9.83,1,137,2,2,-0.76,15.92,0.97,46,1,1,0,0,0,0,0,0,0,0,1,0.6155663212301775,86636.31043452381,1.1157667200572308,0.14285714285714285,1,19.571428571428573,5.882352941176469,18.982000000000003,1,0.8034166666666667
CUST1868,58,1375054,983079,50,11.64,3,50,2,7,0.26,18.78,0.63,17,2,1,1,0,0,0,1,0,0,0,1,0.71493846787108,29197.446300000003,0.2548040699492529,0.06,1,1.0,5.147058823529411,7.178000000000001,1,0.9624166666666666
CUST1869,25,1964668,464295,58,12.61,4,146,2,3,-1.0,21.74,0.38,8,0,0,1,0,1,0,0,0,1,0,0,0.23632237100619544,12884.052831896552,0.07869453464033548,0.06896551724137931,1,2.5172413793103448,29.999999999999975,3.428,0,0.1365654761904762
CUST1870,45,396874,355966,39,11.73,4,50,0,2,-0.96,55.45,0.13,7,0,1,1,0,0,0,1,0,0,0,1,0.8969244646915646,12606.900983333335,0.38118599807495585,0.10256410256410256,0,1.2820512820512822,14.285714285714272,2.878,0,0.7029523809523808
CUST1871,53,608650,971088,23,13.77,1,86,0,3,-0.22,31.07,0.39,24,0,0,1,0,0,1,0,0,1,0,0,1.5954785180317095,53364.45219130434,1.0521209665582059,0.043478260869565216,0,3.739130434782609,3.4090909090909087,9.834000000000001,0,0.12541071428571426
CUST1872,27,1919072,418685,26,13.93,2,67,4,5,0.38,59.08,0.94,30,0,1,0,0,0,0,1,0,1,0,0,0.21817055326741258,20963.504272435897,0.13108525957818715,0.07692307692307693,1,2.576923076923077,3.3783783783783785,12.564,0,0.8647638888888891
CUST1873,58,1102935,334513,36,13.24,3,83,1,6,0.39,56.62,0.89,41,0,0,0,0,0,0,0,1,0,0,0,0.3032934851101833,12982.821211111112,0.14125388579864936,0.08333333333333333,1,2.3055555555555554,4.026845637583892,16.934,0,0.2138988095238095
CUST1874,54,893983,894199,42,6.36,0,41,2,6,-0.14,66.96,0.52,3,1,0,0,0,0,0,0,0,0,1,0,1.00024161533273,26029.707080952383,0.3493986854016559,0.0,1,0.9761904761904762,6.249999999999999,1.5120000000000002,1,0.7350357142857139
CUST1875,43,1217657,890640,13,12.36,1,56,2,3,0.38,54.6,0.54,19,1,1,0,1,0,0,1,0,0,1,0,0.7314375066213228,77684.36123076924,0.7655787588534627,0.07692307692307693,1,4.3076923076923075,2.027027027027027,7.924,1,0.8608154761904763
CUST1876,42,869658,867650,14,7.97,2,165,3,7,0.04,4.21,0.31,27,0,0,0,0,0,1,0,0,0,1,0,0.9976910463653528,67737.64208333334,0.934679730422764,0.14285714285714285,1,11.785714285714286,6.140350877192982,10.986,0,0.06592063492063492
CUST1877,25,1121876,984398,10,7.63,3,61,0,6,0.95,60.37,0.45,39,0,0,1,0,1,0,0,1,0,0,0,0.8774570451636367,104698.93061666666,1.1198984267423493,0.3,0,6.1,2.9268292682926833,15.870000000000001,0,0.4807202380952381
CUST1878,26,1297240,404525,20,11.83,2,6,1,1,-0.68,67.57,0.71,0,1,0,0,0,0,1,0,0,1,0,0,0.3118351268847707,24214.192291666666,0.2239911716413308,0.1,1,0.3,2.380952380952381,0.426,1,0.14083333333333334
CUST1879,25,248236,688650,39,9.62,1,111,1,7,0.2,71.55,0.4,39,1,1,1,0,1,0,0,0,1,0,0,2.7741745758068936,23178.369807692306,1.120467771363975,0.02564102564102564,1,2.8461538461538463,5.384615384615384,15.840000000000002,1,0.9039583333333334
CUST1880,50,510055,186445,39,6.89,1,177,2,8,-0.02,9.46,0.19,43,1,1,0,1,0,0,0,0,0,0,1,0.3655390104988678,5851.146067307692,0.1376591795153313,0.02564102564102564,1,4.538461538461538,7.4074074074074066,17.314,1,0.8283333333333333
CUST1881,32,599353,148176,16,7.27,0,179,0,4,-0.61,44.35,0.54,22,0,0,1,0,0,1,0,1,0,0,0,0.2472265926757687,10158.6996,0.2033933177943549,0.0,0,11.1875,8.163265306122447,9.124,0,0.05870238095238095
CUST1882,50,451263,210334,7,6.91,2,25,1,3,0.5,14.76,0.23,46,1,0,1,0,1,0,0,0,0,0,1,0.46610069959203393,31258.88756904762,0.8312373290710104,0.2857142857142857,1,3.5714285714285716,1.875,18.538000000000004,1,0.2159563492063492
CUST1883,51,903145,286671,16,14.18,2,153,0,3,-0.45,19.27,0.97,12,0,0,1,0,0,0,1,1,0,0,0,0.31741414722995753,21304.43315,0.28306993649967616,0.125,0,9.5625,4.615384615384614,5.382000000000001,0,0.09176984126984125
CUST1884,45,395056,639869,56,6.31,1,18,1,3,-0.24,53.81,0.39,15,1,0,0,1,0,0,0,0,0,0,1,1.6196918917824308,14790.87663452381,0.44927939232484937,0.017857142857142856,1,0.32142857142857145,3.4883720930232553,6.234,1,0.2566309523809524
CUST1885,28,797280,153404,36,8.48,2,8,1,5,-0.25,70.4,0.91,25,1,1,0,0,0,0,1,0,0,0,0,0.19240919125025086,5345.277155555556,0.08045269650143824,0.05555555555555555,1,0.2222222222222222,5.88235294117647,10.546,1,0.8555952380952383
CUST1886,24,1976911,811254,34,9.64,3,60,0,3,-0.51,43.03,0.23,30,0,1,0,0,0,0,0,0,0,1,0,0.4103644524209739,30377.485564705883,0.18439364583254916,0.08823529411764706,0,1.7647058823529411,5.084745762711863,12.138,0,0.8541607142857143
CUST1887,52,1725125,191334,12,9.53,2,19,1,6,-0.14,61.32,0.19,49,0,0,0,1,0,1,0,0,0,1,0,0.11091022389681907,17464.01085,0.12147996823418591,0.16666666666666666,1,1.5833333333333333,6.249999999999999,19.714000000000002,0,0.10049999999999999
CUST1888,61,1291931,921293,58,13.85,2,105,0,6,-0.05,1.14,0.62,0,2,1,1,0,0,1,0,0,1,0,0,0.7131131616162163,26517.61877729885,0.246306827011339,0.034482758620689655,0,1.8103448275862069,5.714285714285714,0.372,1,0.9228571428571428
CUST1889,57,1652877,837336,29,7.34,3,49,1,4,0.49,3.12,0.78,16,1,0,0,0,0,0,0,0,0,0,0,0.5065930495735618,33995.360372413794,0.2468086400070698,0.10344827586206896,1,1.6896551724137931,2.5157232704402515,6.868,1,0.21080952380952378
CUST1890,57,674305,326229,47,11.15,2,80,1,4,0.53,43.17,0.57,15,1,0,0,1,0,0,0,0,0,1,0,0.48380035740503186,9972.25367819149,0.17746723535832876,0.0425531914893617,1,1.702127659574468,2.4539877300613497,6.342,1,0.24608333333333332
CUST1891,43,1986477,560503,36,12.18,2,149,0,9,-0.68,28.31,0.23,36,0,0,0,0,0,0,0,0,1,0,0,0.28215932024382867,21258.633227777776,0.1284201119536412,0.05555555555555555,0,4.138888888888889,21.428571428571427,14.538,0,0.056738095238095226
CUST1892,50,1507104,193377,28,14.32,1,140,0,7,0.19,64.12,0.04,9,0,0,0,1,0,1,0,0,0,0,0,0.12831032231352316,9213.953628571428,0.07336417628966357,0.03571428571428571,0,5.0,5.426356589147287,3.624,0,0.08902380952380952
CUST1893,26,1696374,284728,27,11.97,4,139,1,6,0.79,22.09,0.62,37,0,1,1,0,1,0,0,0,0,1,0,0.16784506246853584,13385.643281481482,0.09468885951905522,0.14814814814814814,1,5.148148148148148,3.1746031746031744,15.172,0,0.793095238095238
CUST1894,22,1872439,196408,46,13.03,5,9,1,6,-0.78,31.39,0.13,43,0,0,0,0,0,0,1,0,0,0,1,0.10489420483123883,6402.402663768116,0.04103142049765968,0.10869565217391304,1,0.1956521739130435,18.749999999999996,17.278,0,0.27011309523809524
CUST1895,40,1548680,316319,26,7.01,1,64,1,5,-0.05,38.25,0.34,30,1,1,0,1,0,0,1,1,0,0,0,0.2042507167394168,14013.945542948717,0.10858753681547163,0.038461538461538464,1,2.4615384615384617,4.761904761904762,12.204,1,0.9490357142857144
CUST1896,48,1559774,344875,8,10.18,1,157,1,6,0.5,20.02,0.68,9,2,1,0,0,0,1,0,0,0,0,0,0.22110574993556759,46035.06458333333,0.35416719024679216,0.125,1,19.625,3.75,4.008,1,0.9647738095238095
CUST1897,30,526874,654159,17,9.68,4,7,0,6,0.22,65.46,0.1,48,0,1,0,0,0,0,1,0,1,0,0,1.241585274657698,43756.823776470585,0.9965985896393579,0.23529411764705882,0,0.4117647058823529,4.545454545454545,19.26,0,0.8477857142857144
CUST1898,25,2009257,545623,51,14.13,2,148,0,9,-0.8,33.71,0.13,33,3,1,0,0,0,0,0,0,0,0,0,0.2715546094899757,17123.201021078432,0.102265868553869,0.0392156862745098,0,2.9019607843137254,29.999999999999996,13.278,1,0.8959940476190477
CUST1899,36,254397,825341,49,7.69,4,21,0,1,-0.21,30.83,0.06,5,0,0,0,0,1,0,0,0,1,0,0,3.2443031953993167,22132.754119217687,1.0440101472525707,0.08163265306122448,0,0.42857142857142855,1.1235955056179774,2.036,0,0.27836111111111106
CUST1900,27,1579021,708966,54,8.09,3,17,0,9,0.01,61.26,1.0,27,1,1,0,1,0,0,1,0,0,0,0,0.448990862059466,17908.61245,0.13609910786493656,0.05555555555555555,0,0.3148148148148148,8.108108108108107,11.4,1,0.9194642857142858
CUST1901,51,1427640,946326,56,9.19,2,175,1,1,0.99,22.81,0.39,27,0,1,1,0,1,0,0,0,1,0,0,0.6628603849710011,24145.958521428573,0.2029583804440495,0.03571428571428571,1,3.125,0.47846889952153115,11.034,0,0.6273789682539682
CUST1902,59,838641,672949,27,6.46,2,171,2,9,-0.64,58.95,0.91,12,1,1,0,1,0,0,0,0,0,1,0,0.8024279757369362,28546.74582037037,0.4084715031156889,0.07407407407407407,1,6.333333333333333,19.565217391304344,5.346000000000001,1,0.9050476190476191
CUST1903,22,791512,287236,57,7.55,0,8,1,6,0.96,9.24,0.29,40,1,0,0,1,0,0,1,0,0,0,1,0.3628953193381781,6846.421236842106,0.10379761120754362,0.0,1,0.14035087719298245,2.912621359223301,16.174,1,0.1662361111111111
CUST1904,35,515303,840023,18,14.2,2,53,1,9,-0.25,13.57,0.75,11,2,1,0,1,0,1,0,0,0,1,0,1.6301535213262877,56608.216611111115,1.318250814245858,0.1111111111111111,1,2.9444444444444446,10.588235294117647,4.8500000000000005,1,0.8322083333333332
CUST1905,30,1082070,444147,21,10.34,0,25,0,6,-0.6,68.49,0.22,49,0,0,1,0,1,0,0,0,0,0,1,0.41046050625190605,24976.923792857142,0.276990477061822,0.0,0,1.1904761904761905,11.999999999999998,19.732000000000003,0,0.11064285714285715
CUST1906,29,392059,875652,58,11.87,4,93,0,6,-0.17,60.73,0.5,39,1,1,0,0,0,0,0,0,0,1,0,2.2334699624291243,23759.10597586207,0.7272101181463627,0.06896551724137931,0,1.603448275862069,6.451612903225806,15.900000000000002,1,0.7036547619047618
CUST1907,45,1443064,409293,43,13.17,3,99,1,4,0.23,28.23,0.82,49,0,0,0,0,1,0,0,0,0,1,0,0.2836277531696446,14010.432535465116,0.1165057062095523,0.06976744186046512,1,2.302325581395349,3.007518796992481,20.092000000000002,0,0.11366666666666667
CUST1908,63,1874313,670944,37,10.12,3,25,2,0,-0.57,46.15,0.82,1,1,1,0,0,0,0,1,0,0,0,0,0.35796795946034626,23791.91602162162,0.15232407407912096,0.08108108108108109,1,0.6756756756756757,0.0,0.8919999999999999,1,0.8416944444444444
CUST1909,26,1531851,446305,8,7.25,0,33,0,1,-0.42,67.92,0.79,7,0,1,1,0,0,0,1,1,0,0,0,0.29135013783977687,58484.551041666666,0.4581480917530491,0.0,0,4.125,1.4705882352941173,3.274,0,0.806694264069264
CUST1910,27,1908349,548121,20,8.76,4,7,1,8,0.71,15.65,0.82,41,0,0,0,0,0,1,0,0,1,0,0,0.28722262018110944,31407.3333,0.19749427363653083,0.2,1,0.35,4.419889502762431,16.892000000000003,0,0.2849880952380952
CUST1911,45,1972371,548200,19,9.06,2,137,0,7,1.0,4.72,0.21,8,0,0,1,0,0,0,0,0,1,0,0,0.2779395965566316,32991.54157894737,0.20072212527327185,0.10526315789473684,0,7.2105263157894735,3.333333333333333,3.326,0,0.11964285714285712
CUST1912,24,866311,623335,24,12.31,1,47,2,7,-0.36,38.93,0.48,49,0,1,0,0,0,0,0,0,1,0,0,0.7195279755191842,32366.669875000003,0.44833788154600374,0.041666666666666664,1,1.9583333333333333,9.459459459459458,19.888,0,0.7722857142857142
CUST1913,40,965860,880747,29,9.89,1,106,0,9,-0.7,10.7,0.48,7,1,0,0,0,0,1,0,0,0,0,1,0.9118785331207422,37629.40939856322,0.4675138351135347,0.034482758620689655,0,3.6551724137931036,22.499999999999993,3.088,1,0.38548809523809524
CUST1914,40,217058,462584,13,6.16,3,53,1,0,0.59,13.89,0.89,2,0,0,0,1,0,1,0,0,1,0,0,2.131153885136692,37957.98248205128,2.098498050219828,0.23076923076923078,1,4.076923076923077,0.0,1.334,0,0.1304163059163059
CUST1915,53,1598344,435623,55,11.35,2,167,1,5,0.2,64.25,0.3,8,1,1,1,0,0,0,0,0,1,0,0,0.27254646058670723,12040.685723484848,0.0903987055864183,0.03636363636363636,1,3.036363636363636,3.846153846153846,3.3800000000000003,1,0.8221428571428572
CUST1916,40,1478008,917782,31,14.63,1,118,3,8,-0.8,1.03,0.93,12,1,1,0,1,1,0,0,0,0,0,0,0.6209587498849803,40795.1631844086,0.33121739409590695,0.03225806451612903,1,3.806451612903226,26.666666666666664,5.3580000000000005,1,0.8158571428571426
CUST1917,33,880304,131051,49,13.3,2,142,0,7,0.89,58.9,0.45,8,0,0,0,1,1,0,0,0,0,1,0,0.14887016303458805,4126.992120748299,0.056257730794111574,0.04081632653061224,0,2.8979591836734695,3.517587939698492,3.47,0,0.31263690476190464
CUST1918,20,969711,586261,29,14.01,1,80,1,2,-0.84,37.46,0.67,30,1,1,0,1,0,1,0,0,1,0,0,0.6045729088357252,27060.493726724137,0.33486876473577143,0.034482758620689655,1,2.7586206896551726,7.692307692307689,12.402,1,0.9700833333333333
CUST1919,46,254744,535145,50,13.06,2,145,0,3,0.25,40.49,0.27,24,0,0,1,0,1,0,0,1,0,0,0,2.1007167980403856,16527.061416666667,0.778525645353767,0.04,0,2.9,2.222222222222222,9.762000000000002,0,0.12774404761904765
CUST1920,33,482266,959438,14,9.35,3,95,1,2,-0.15,48.53,0.41,43,0,0,1,0,0,0,0,0,1,0,0,1.98943736444203,76006.90679761904,1.8912444202399268,0.21428571428571427,1,6.785714285714286,2.1052631578947367,17.445999999999998,0,0.22751785714285716
CUST1921,58,1843782,177673,13,13.1,2,101,0,5,0.11,31.35,0.71,44,0,1,0,0,0,0,1,0,0,0,1,0.09636334447347897,15606.750762820513,0.10157437764000633,0.15384615384615385,0,7.769230769230769,4.132231404958677,18.026,0,0.8015357142857141
CUST1922,56,1032688,277239,30,8.02,1,150,0,8,-0.57,8.77,0.51,7,2,1,0,1,0,0,1,0,0,0,1,0.2684634662163209,11094.180649999998,0.1289161564770773,0.03333333333333333,0,5.0,15.094339622641506,3.1060000000000003,1,0.9856428571428572
CUST1923,32,1080172,595276,51,12.39,0,61,2,7,0.38,7.85,0.93,46,1,1,0,0,1,0,0,0,0,0,1,0.5510937147046951,17818.303131372548,0.19794962059419294,0.0,1,1.196078431372549,4.72972972972973,18.958000000000002,1,0.5586249999999999
CUST1924,55,1181142,140535,19,11.95,0,45,0,9,0.92,54.44,0.74,30,1,1,0,1,0,1,0,0,1,0,0,0.11898230695377864,8796.07332236842,0.0893651058623104,0.0,0,2.3684210526315788,4.455445544554456,12.444,1,0.7266488095238095
CUST1925,33,1622580,294933,46,6.62,1,86,0,3,-0.08,16.3,0.56,44,1,0,1,0,0,1,0,0,0,0,0,0.18176792515623266,8038.634006521739,0.05945075625131634,0.021739130434782608,0,1.8695652173913044,2.941176470588235,17.936,1,0.237625
CUST1926,62,462416,890055,44,13.7,2,98,1,1,0.05,2.51,0.89,44,2,1,1,0,0,1,0,1,0,0,0,1.9247928272378119,30389.98397727273,0.7886401156691653,0.045454545454545456,1,2.227272727272727,0.8695652173913042,18.134,1,0.9160833333333332
CUST1927,24,988559,514590,53,13.78,2,38,1,7,-0.52,70.54,0.67,30,0,0,1,0,0,1,0,0,1,0,0,0.5205455617722361,15618.453783018867,0.18959055088894686,0.03773584905660377,1,0.7169811320754716,12.068965517241377,12.402,0,0.17360714285714285
CUST1928,53,1903512,638377,35,8.47,2,142,1,7,0.78,70.6,0.65,16,0,0,0,1,0,1,0,0,0,0,0,0.3353679934773198,22745.22051547619,0.1433889810968958,0.05714285714285714,1,4.057142857142857,3.723404255319149,6.79,0,0.18400000000000002
CUST1929,25,1092057,826937,30,13.31,1,52,1,5,0.94,27.54,0.25,46,0,1,1,0,1,0,0,0,0,0,0,0.7572287893397506,36736.676225,0.4036786675970211,0.03333333333333333,1,1.7333333333333334,2.450980392156863,18.55,0,0.8973373015873018
CUST1930,31,877390,664516,21,7.2,1,79,0,7,0.57,2.32,0.39,18,0,0,0,1,0,0,1,0,1,0,0,0.7573781328713571,35630.71504761904,0.487318730064656,0.047619047619047616,0,3.761904761904762,4.1916167664670665,7.434,0,0.17744480519480518
CUST1931,25,1441387,90941,6,11.8,2,15,2,8,0.09,52.5,0.68,2,1,1,0,0,0,0,1,0,1,0,0,0.06309270168247667,16051.086500000001,0.1336303421634856,0.3333333333333333,1,2.5,6.722689075630251,1.2080000000000002,1,0.8388690476190479
CUST1932,42,261793,565000,59,10.73,0,103,2,0,0.91,59.92,0.89,45,0,0,0,1,1,0,0,0,0,0,0,2.15819368737896,14628.312853107345,0.6705288309362288,0.0,1,1.7457627118644068,0.0,18.534,0,0.46801190476190463
CUST1933,29,495704,759264,25,10.84,1,69,0,8,-0.69,9.44,0.32,29,0,0,0,0,0,1,0,0,0,0,0,1.5316882655778448,37229.2448,0.9012453754660039,0.04,0,2.76,19.512195121951212,11.792000000000002,0,0.5487142857142855
